Job;Standard;Country;State/Region;City;Impressions;Clicks;Apply starts;Applies;Cost per click (CPC);Cost per apply start (CPAS);Cost per apply (CPA);Clickthrough rate (CTR);Apply completion rate (ACR);Apply start rate (ASR);Apply rate (AR);Spend;Last updated;Created;;;Functietitel;Gestandaardiseerde titel
Maintenance Engineer;Onderhoudsingenieur;Netherlands;Friesland;Leeuwarden;109;9;2;0;19.633.333.333.333.300;8.834.999.999.999.990;0;0.082569;0;0.222222;0;17.669.999.999.999.900;22-5-2025;7-5-2025;;;Jurist Vergunningen;Advocaat
Maintenance Engineer;Onderhoudsingenieur;Netherlands;Groningen (provincie);Delfzijl;59;4;0;0;0;0;0;0.067797;0;0;0;0;22-5-2025;7-5-2025;;;Jurist Woo;Advocaat
Maintenance Engineer;Onderhoudsingenieur;Netherlands;Drenthe;Hoogeveen;48;4;1;0;61.025;24.41;0;0.083333;0;0.25;0;24.41;22-5-2025;7-5-2025;;;Jurist Woo bij de Rijksoverheid;Advocaat
Maintenance Engineer;Onderhoudsingenieur;Netherlands;Drenthe;Coevorden;144;6;0;0;0;0;0;0.041667;0;0;0;0;22-5-2025;7-5-2025;;;Jurist Woo bij de Rijksoverheid;Advocaat
Maintenance Engineer;Onderhoudsingenieur;Netherlands;Groningen (provincie);Groningen;167;8;0;0;0;0;0;0.047904;0;0;0;0;22-5-2025;7-5-2025;;;Jurist Woo bij de Rijksoverheid;Advocaat
Maintenance Engineer;Onderhoudsingenieur;Netherlands;Drenthe;Emmen;37;2;0;0;0;0;0;0.054054;0;0;0;0;22-5-2025;13-5-2025;;;Jurist Woo bij de Rijksoverheid;Advocaat
Maintenance Engineer;Onderhoudsingenieur;Netherlands;Friesland;Joure;42;3;0;0;0;0;0;0.071429;0;0;0;0;22-5-2025;14-5-2025;;;Jurist Woo bij de Rijksoverheid;Advocaat
Maintenance Engineer;Onderhoudsingenieur;Netherlands;Friesland;Drachten;169;6;1;0;2.521.666.666.666.660;15.13;0;0.035503;0;0.166667;0;15.13;22-5-2025;20-5-2025;;;Jurist Woo bij de Rijksoverheid;Advocaat
Maintenance Engineer;Onderhoudsingenieur;Netherlands;Overijssel;Oldenzaal;132;11;1;0;1.518.181.818.181.810;16.7;0;0.083333;0;0.090909;0;16.7;22-5-2025;20-5-2025;;;Jurist Woo bij de Rijksoverheid;Advocaat
Maintenance Engineer;Onderhoudsingenieur;Netherlands;Overijssel;Hengelo OV;241;14;0;0;0;0;0;0.058091;0;0;0;0;22-5-2025;20-5-2025;;;Jurist Woo bij de Rijksoverheid;Advocaat
Maintenance Engineer;Onderhoudsingenieur;Netherlands;Overijssel;Deventer;67;5;0;0;0;0;0;0.074627;0;0;0;0;19-6-2025;2-6-2025;;;Jurist Woo bij de Rijksoverheid;Advocaat
Maintenance Engineer;Onderhoudsingenieur;Netherlands;Drenthe;Beilen;83;5;0;0;0;0;0;0.060241;0;0;0;0;19-6-2025;2-6-2025;;;Jurist Woo bij de Rijksoverheid;Advocaat
Maintenance Engineer;Onderhoudsingenieur;Netherlands;Groningen (provincie);Groningen;130;12;2;0;10.899.999.999.999.900;6.539.999.999.999.990;0;0.092308;0;0.166667;0;13.079.999.999.999.900;19-6-2025;2-6-2025;;;Jurist Woo bij de Rijksoverheid;Advocaat
Maintenance Engineer;Onderhoudsingenieur;Netherlands;Noord-Holland;Lutjewinkel;22;1;0;0;0;0;0;0.045455;0;0;0;0;2-6-2025;2-6-2025;;;Jurist Woo bij de Rijksoverheid;Advocaat
Maintenance Engineer;Onderhoudsingenieur;Netherlands;Friesland;Leeuwarden;108;9;0;0;0;0;0;0.083333;0;0;0;0;19-6-2025;2-6-2025;;;Medior Jurist Bestuursrecht - Rijksoverheid;Advocaat
Maintenance Engineer;Onderhoudsingenieur;Netherlands;Drenthe;Emmen;98;10;0;0;0;0;0;0.102041;0;0;0;0;19-6-2025;2-6-2025;;;Medior Jurist Bestuursrecht - Rijksoverheid;Advocaat
Maintenance Engineer;Onderhoudsingenieur;Netherlands;Overijssel;Deventer;101;5;2;0;6.17;15.425;0;0.049505;0;0.4;0;30.85;11-6-2025;6-6-2025;;;Medior Jurist Contractenrecht;Advocaat
Maintenance Engineer;Onderhoudsingenieur;Netherlands;Drenthe;Hoogeveen;77;2;0;0;0;0;0;0.025974;0;0;0;0;19-6-2025;16-6-2025;;;Medior Jurist Contractenrecht;Advocaat
Maintenance Engineer;Onderhoudsingenieur;Netherlands;Flevoland;Emmeloord;50;1;0;0;0;0;0;0.02;0;0;0;0;19-6-2025;16-6-2025;;;Medior Jurist Contractenrecht;Advocaat
Maintenance Engineer;Onderhoudsingenieur;Netherlands;Drenthe;Coevorden;79;1;0;0;0;0;0;0.012658;0;0;0;0;19-6-2025;16-6-2025;;;Medior Jurist Contractenrecht;Advocaat
Maintenance Engineer;Onderhoudsingenieur;Netherlands;Groningen (provincie);Groningen;74;4;0;0;0;0;0;0.054054;0;0;0;0;19-6-2025;16-6-2025;;;Medior Jurist Contractenrecht;Advocaat
Maintenance Engineer;Onderhoudsingenieur;Netherlands;Friesland;Leeuwarden;144;1;1;0;9.13;9.13;0;0.006944;0;1;0;9.13;19-6-2025;16-6-2025;;;Medior Jurist Contractenrecht;Advocaat
Maintenance Engineer;Onderhoudsingenieur;Netherlands;Overijssel;Steenwijk;58;3;0;0;0;0;0;0.051724;0;0;0;0;19-6-2025;16-6-2025;;;Medior Jurist Subsidierecht;Advocaat
Maintenance Engineer;Onderhoudsingenieur;Netherlands;Friesland;Workum;57;2;0;0;0;0;0;0.035088;0;0;0;0;19-6-2025;16-6-2025;;;Medior Jurist Subsidierecht;Advocaat
Maintenance Engineer;Onderhoudsingenieur;Netherlands;Drenthe;Assen;48;4;1;0;60.425;24.17;0;0.083333;0;0.25;0;24.17;19-6-2025;16-6-2025;;;Medior Jurist Subsidierecht;Advocaat
Maintenance Engineer;Onderhoudsingenieur;Netherlands;Overijssel;Ommen;7;1;0;0;0;0;0;0.142857;0;0;0;0;16-6-2025;16-6-2025;;;Medior Jurist Subsidierecht;Advocaat
Maintenance Engineer;Onderhoudsingenieur;Netherlands;Drenthe;Emmen;59;3;0;0;0;0;0;0.050847;0;0;0;0;19-6-2025;16-6-2025;;;Medior Jurist Subsidierecht;Advocaat
Maintenance Engineer;Onderhoudsingenieur;Netherlands;Groningen (provincie);Delfzijl;43;3;0;0;0;0;0;0.069767;0;0;0;0;19-6-2025;16-6-2025;;;Senior Jurist APV & Bijzondere Wetten;Advocaat
Maintenance Engineer;Onderhoudsingenieur;Netherlands;Drenthe;Emmen;4;1;0;0;0;0;0;0.25;0;0;0;0;16-6-2025;16-6-2025;;;Senior Jurist APV & Bijzondere Wetten;Advocaat
Maintenance Engineer;Onderhoudsingenieur;Netherlands;Friesland;Wolvega;58;2;0;0;0;0;0;0.034483;0;0;0;0;19-6-2025;16-6-2025;;;Senior Jurist Bestuursrecht - Rijksoverheid;Advocaat
Maintenance Engineer;Onderhoudsingenieur;Netherlands;Noord-Holland;Schagen;53;6;0;0;0;0;0;0.113208;0;0;0;0;19-6-2025;16-6-2025;;;Senior Jurist Bestuursrecht - Rijksoverheid;Advocaat
Maintenance Engineer;Onderhoudsingenieur;Netherlands;Groningen (provincie);Groningen;61;4;0;0;0;0;0;0.065574;0;0;0;0;19-6-2025;16-6-2025;;;Senior Jurist Bestuursrecht - Rijksoverheid;Advocaat
Maintenance Engineer;Onderhoudsingenieur;Netherlands;Groningen (provincie);Marum;121;3;0;0;0;0;0;0.024793;0;0;0;0;19-6-2025;16-6-2025;;;Senior Jurist Bestuursrecht - Rijksoverheid;Advocaat
Maintenance Engineer;Onderhoudsingenieur;Netherlands;Overijssel;Oldenzaal;2;0;0;0;0;0;0;0;0;0;0;0;16-6-2025;16-6-2025;;;Senior Jurist Bezwaar Rijksoverheid;Advocaat
Maintenance Engineer;Onderhoudsingenieur;Netherlands;Overijssel;Zwolle;58;4;0;0;0;0;0;0.068966;0;0;0;0;19-6-2025;16-6-2025;;;Senior Jurist Bezwaar Rijksoverheid;Advocaat
Maintenance Engineer;Onderhoudsingenieur;Netherlands;Groningen (provincie);Bedum;38;3;0;0;0;0;0;0.078947;0;0;0;0;19-6-2025;16-6-2025;;;Senior Jurist Bezwaar Rijksoverheid;Advocaat
Maintenance Engineer;Onderhoudsingenieur;Netherlands;Drenthe;Meppel;60;3;0;0;0;0;0;0.05;0;0;0;0;19-6-2025;16-6-2025;;;Senior Jurist Bezwaar Rijksoverheid;Advocaat
Maintenance Engineer;Onderhoudsingenieur;Netherlands;Overijssel;Hengelo OV;73;11;0;0;0;0;0;0.150685;0;0;0;0;28-6-2025;23-6-2025;;;Senior Jurist Bezwaar Rijksoverheid;Advocaat
Maintenance Engineer;Onderhoudsingenieur;Netherlands;Noord-Holland;Lutjewinkel;114;13;2;0;0.47846153846153844;3.11;0;0.114035;0;0.153846;0;6.22;8-8-2025;4-8-2025;;;Senior Jurist Letselschade;Advocaat
Maintenance Engineer;Onderhoudsingenieur;Netherlands;Drenthe;Emmen;66;10;1;0;0.196;1.96;0;0.151515;0;0.1;0;1.96;8-8-2025;4-8-2025;;;Senior Jurist Woo - Rijksoverheid;Advocaat
Maintenance Engineer;Onderhoudsingenieur;Netherlands;Groningen (provincie);Groningen;135;11;5;0;18.836.363.636.363.600;4.144;0;0.081481;0;0.454545;0;20.72;8-8-2025;4-8-2025;;;Senior Jurist Woo - Rijksoverheid;Advocaat
Maintenance Engineer;Onderhoudsingenieur;Netherlands;Friesland;Leeuwarden;228;13;1;0;0.15076923076923077;1.96;0;0.057018;0;0.076923;0;1.96;14-9-2025;15-8-2025;;;Senior Jurist Woo - Rijksoverheid;Advocaat
Maintenance Engineer;Onderhoudsingenieur;Netherlands;Zuid-Holland;Gouda;114;8;0;0;0;0;0;0.070175;0;0;0;0;25-9-2025;26-8-2025;;;Senior Jurist Woo - Rijksoverheid;Advocaat
Maintenance Engineer;Onderhoudsingenieur;Netherlands;Zeeland;Terneuzen;56;4;0;0;0;0;0;0.071429;0;0;0;0;17-9-2025;16-9-2025;;;Agile Coach;Agile-coach
Maintenance Engineer;Onderhoudsingenieur;Netherlands;Friesland;Leeuwarden;44;3;0;0;0;0;0;0.068182;0;0;0;0;1-10-2025;22-9-2025;;;Agile Coach;Agile-coach
Maintenance Engineer;Onderhoudsingenieur;Netherlands;Drenthe;Emmen;57;6;0;0;0;0;0;0.105263;0;0;0;0;6-11-2025;7-10-2025;;;Agile Coach;Agile-coach
Traineeship Maintenance Engineer;Onderhoudsingenieur;Netherlands;Utrecht (provincie);Utrecht;124;7;1;0;0.9528571428571428;6.67;0;0.056452;0;0.142857;0;6.67;22-5-2025;13-2-2025;;;Agile Coach;Agile-coach
Maintenance Manager;Onderhoudsmanager;Netherlands;Friesland;Bolsward;390;30;1;0;0.2936666666666667;8.81;0;0.076923;0;0.033333;0;8.81;22-5-2025;15-5-2025;;;Agile Coach;Agile-coach
Maintenance Manager;Onderhoudsmanager;Netherlands;Friesland;Bolsward;9;0;0;0;0;0;0;0;0;0;0;0;22-5-2025;15-5-2025;;;Agile Coach;Agile-coach
Maintenance Manager;Onderhoudsmanager;Netherlands;Noord-Brabant;Waalwijk;239;25;3;0;0.204;1.7;0;0.104603;0;0.12;0;5.1;22-5-2025;16-5-2025;;;Jurist Wet open overheid;Ambtenaar
Maintenance Manager;Onderhoudsmanager;Netherlands;Noord-Brabant;Waalwijk;123;17;0;0;0;0;0;0.138211;0;0;0;0;22-5-2025;16-5-2025;;;Senior Jurist Wet open overheid;Ambtenaar
Maintenance Manager;Onderhoudsmanager;Netherlands;Utrecht (provincie);Veenendaal;534;26;1;0;0.4761538461538462;12.38;0;0.048689;0;0.038462;0;12.38;22-5-2025;21-5-2025;;;Senior Jurist Wet open overheid;Ambtenaar
Maintenance Manager;Onderhoudsmanager;Netherlands;Noord-Brabant;Waalwijk;67;5;1;0;1.542;7.71;0;0.074627;0;0.2;0;7.71;2-6-2025;2-6-2025;;;Specialist Financiâle Administratie Overheid;Ambtenaar
Maintenance Manager;Onderhoudsmanager;Netherlands;Noord-Brabant;Waalwijk;220;34;5;0;0.6373529411764706;4.334;0;0.154545;0;0.147059;0;21.669.999.999.999.900;19-6-2025;2-6-2025;;;Specialist Financiâle Administratie Overheid;Ambtenaar
Werkvoorbereider Maintenance;Onderhoudsplanner;Netherlands;Groningen (provincie);Bedum;22;1;0;0;0;0;0;0.045455;0;0;0;0;22-5-2025;10-4-2025;;;Specialist Financiâle Administratie Overheid;Ambtenaar
Werkvoorbereider Maintenance;Onderhoudsplanner;Netherlands;Groningen (provincie);;87;9;1;0;30.733.333.333.333.300;27.66;0;0.103448;0;0.111111;0;27.66;22-5-2025;6-5-2025;;;Specialist Financiâle Administratie Overheid;Ambtenaar
Werkvoorbereider Maintenance;Onderhoudsplanner;Netherlands;Friesland;Drachten;148;9;0;0;0;0;0;0.060811;0;0;0;0;19-6-2025;2-6-2025;;;CDD Analist;Analist
Werkvoorbereider Maintenance;Onderhoudsplanner;Netherlands;Noord-Holland;Lutjewinkel;111;13;0;0;0;0;0;0.117117;0;0;0;0;19-6-2025;2-6-2025;;;CDD Analist;Analist
Werkvoorbereider Maintenance;Onderhoudsplanner;Netherlands;Friesland;Leeuwarden;142;4;0;0;0;0;0;0.028169;0;0;0;0;19-6-2025;2-6-2025;;;CDD Analist;Analist
Werkvoorbereider Maintenance;Onderhoudsplanner;Netherlands;Friesland;Workum;123;5;1;0;21.559.999.999.999.900;10.78;0;0.04065;0;0.2;0;10.78;19-6-2025;2-6-2025;;;Medior analist sancties a.i.;Analist
Werkvoorbereider Maintenance;Onderhoudsplanner;Netherlands;Drenthe;Emmen;100;14;0;0;0;0;0;0.14;0;0;0;0;19-6-2025;2-6-2025;;;Medior CDD Analist;Analist
Werkvoorbereider Maintenance;Onderhoudsplanner;Netherlands;Zuid-Holland;Rotterdam;36;6;1;0;1.585;9.51;0;0.166667;0;0.166667;0;9.51;11-6-2025;10-6-2025;;;Medior CDD Analist;Analist
Medior Werkvoorbereider Bouwkunde;Planner;Netherlands;Zuid-Holland;Delft;40;1;0;0;0;0;0;0.025;0;0;0;0;22-5-2025;6-2-2025;;;Medior CDD Analist;Analist
Medior Werkvoorbereider Bouwkunde;Planner;Netherlands;Zuid-Holland;Delft;82;1;0;0;0;0;0;0.012195;0;0;0;0;22-5-2025;6-2-2025;;;Medior CDD Analist;Analist
Werkvoorbereider;Planner;Netherlands;Friesland;Bolsward;110;23;1;0;0.07391304347826087;1.7;0;0.209091;0;0.043478;0;1.7;22-5-2025;15-5-2025;;;Medior CDD Analist;Analist
Werkvoorbereider;Planner;Netherlands;Noord-Brabant;Tilburg;147;5;0;0;0;0;0;0.034014;0;0;0;0;19-6-2025;4-6-2025;;;Medior CDD Analist;Analist
Werkvoorbereider;Planner;Netherlands;Flevoland;Almere;24;3;0;0;0;0;0;0.125;0;0;0;0;19-6-2025;16-6-2025;;;Medior CDD Analist;Analist
Werkvoorbereider;Planner;Netherlands;Noord-Holland;Amsterdam Zuid;67;2;0;0;0;0;0;0.029851;0;0;0;0;19-6-2025;18-6-2025;;;Medior CDD Analist;Analist
Werkvoorbereider;Planner;Netherlands;Noord-Brabant;Cuijk;47;9;0;0;0;0;0;0.191489;0;0;0;0;8-8-2025;28-7-2025;;;Business Analist;Analist bedrijfsstrategie
Werkvoorbereider;Planner;Netherlands;Noord-Brabant;Cuijk;66;12;1;0;18.825;22.59;0;0.181818;0;0.083333;0;22.59;26-9-2025;27-8-2025;;;KYC Analist;Analist tegen Geldwitwassen
Werkvoorbereider;Planner;Netherlands;Zuid-Holland;Papendrecht;52;4;0;0;0;0;0;0.076923;0;0;0;0;17-9-2025;15-9-2025;;;KYC/CDD Analist Amsterdam;Analist tegen Geldwitwassen
Werkvoorbereider;Planner;Netherlands;Noord-Brabant;Cuijk;57;5;0;0;0;0;0;0.087719;0;0;0;0;24-10-2025;2-10-2025;;;KYC/CDD Analist Amsterdam;Analist tegen Geldwitwassen
Werkvoorbereider Utiliteit Medior;Planner;Netherlands;Noord-Holland;Amsterdam;18;1;0;0;0;0;0;0.055556;0;0;0;0;22-5-2025;15-1-2025;;;KYC/CDD Analist Amsterdam;Analist tegen Geldwitwassen
Planner (Amersfoort / Borculo);Productieplanner;Netherlands;Utrecht (provincie);;174;24;3;0;0.3325;2.66;0;0.137931;0;0.125;0;7.98;22-5-2025;30-4-2025;;;KYC/CDD Analist Amsterdam;Analist tegen Geldwitwassen
Planner (Amersfoort / Borculo);Productieplanner;Netherlands;Utrecht (provincie);;42;2;0;0;0;0;0;0.047619;0;0;0;0;22-5-2025;15-5-2025;;;KYC/CDD Analist Amsterdam;Analist tegen Geldwitwassen
Planner (Amersfoort / Borculo);Productieplanner;Netherlands;Utrecht (provincie);Amersfoort;414;55;3;0;0.35999999999999993;6.599.999.999.999.990;0;0.13285;0;0.054545;0;19.799.999.999.999.900;22-5-2025;15-5-2025;;;KYC/CDD Analist Amsterdam;Analist tegen Geldwitwassen
Planner (Amersfoort / Borculo);Productieplanner;Netherlands;Utrecht (provincie);Amersfoort;443;45;2;0;0.13111111111111112;2.95;0;0.10158;0;0.044444;0;5.9;19-6-2025;2-6-2025;;;KYC/CDD Analist Amsterdam;Analist tegen Geldwitwassen
Productieplanner;Productieplanner;Netherlands;Zuid-Holland;Maasdam;299;15;0;0;0;0;0;0.050167;0;0;0;0;4-6-2025;4-6-2025;;;Medior analist KYC Rotterdam;Analist tegen Geldwitwassen
Junior Project Coîrdinator Installatietechniek;Projectcoîrdinator;Netherlands;Zuid-Holland;Delft;154;6;1;0;11.566.666.666.666.600;6.94;0;0.038961;0;0.166667;0;6.94;22-5-2025;28-1-2025;;;Medior analist KYC Rotterdam;Analist tegen Geldwitwassen
Project Coordinator;Projectcoîrdinator;Netherlands;Gelderland;Duiven;476;69;1;0;0.15898550724637683;10.97;0;0.144958;0;0.014493;0;10.97;19-6-2025;17-6-2025;;;Medior analist KYC Rotterdam;Analist tegen Geldwitwassen
Medior Project Engineer;Projectingenieur;Netherlands;Noord-Holland;Amsterdam;59;3;0;0;0;0;0;0.050847;0;0;0;0;22-5-2025;15-1-2025;;;Medior analist KYC Rotterdam;Analist tegen Geldwitwassen
Medior Project Engineer Installatietechniek;Projectingenieur;Netherlands;Utrecht (provincie);Utrecht;68;3;0;0;0;0;0;0.044118;0;0;0;0;22-5-2025;28-1-2025;;;Medior analist KYC Rotterdam;Analist tegen Geldwitwassen
Projectleider;Projectleider;Netherlands;Utrecht (provincie);Utrecht;191;21;1;0;0.5119047619047619;10.75;0;0.109948;0;0.047619;0;10.75;11-6-2025;6-6-2025;;;Medior analist KYC Rotterdam;Analist tegen Geldwitwassen
Projectleider Bouwkunde;Projectleider;Netherlands;Utrecht (provincie);Utrecht;57;1;0;0;0;0;0;0.017544;0;0;0;0;22-5-2025;6-2-2025;;;Medior analist KYC Rotterdam;Analist tegen Geldwitwassen
Projectleider Bouwkunde;Projectleider;Netherlands;Zuid-Holland;Delft;44;1;0;0;0;0;0;0.022727;0;0;0;0;22-5-2025;6-2-2025;;;Medior analist KYC Rotterdam;Analist tegen Geldwitwassen
Projectleider Bouwkunde;Projectleider;Netherlands;Noord-Holland;Amsterdam;186;9;1;0;10.466.666.666.666.600;9.42;0;0.048387;0;0.111111;0;9.42;19-6-2025;3-6-2025;;;Medior analist KYC Rotterdam;Analist tegen Geldwitwassen
Projectleider Civiele Techniek;Projectleider;Netherlands;Zuid-Holland;Delft;38;1;0;0;0;0;0;0.026316;0;0;0;0;22-5-2025;6-2-2025;;;Medior CDD Analist;Analist tegen Geldwitwassen
Projectleider Civiele Techniek;Projectleider;Netherlands;Utrecht (provincie);Utrecht;49;3;1;0;10.846.666.666.666.600;32.54;0;0.061224;0;0.333333;0;32.54;22-5-2025;6-2-2025;;;Medior CDD/KYC Analist;Analist tegen Geldwitwassen
Projectleider Civiele Techniek;Projectleider;Netherlands;Noord-Holland;Amsterdam;84;5;0;0;0;0;0;0.059524;0;0;0;0;19-6-2025;3-6-2025;;;Medior KYC/CDD analist;Analist tegen Geldwitwassen
Projectleider Elektrotechniek;Projectleider;Netherlands;Noord-Holland;Amsterdam;73;2;0;0;0;0;0;0.027397;0;0;0;0;8-8-2025;1-8-2025;;;Medior KYC/CDD analist;Analist tegen Geldwitwassen
Projectleider Elektrotechniek;Projectleider;Netherlands;Noord-Holland;Amsterdam;25;4;0;0;0;0;0;0.16;0;0;0;0;1-10-2025;1-9-2025;;;Medior KYC/CDD analist;Analist tegen Geldwitwassen
Projectleider Elektrotechniek;Projectleider;Netherlands;Noord-Holland;Amsterdam;32;0;0;0;0;0;0;0;0;0;0;0;24-10-2025;1-10-2025;;;Medior KYC/CDD Analist Organisaties;Analist tegen Geldwitwassen
Projectleider Elektrotechniek;Projectleider;Netherlands;Noord-Holland;Amsterdam;3;0;0;0;0;0;0;0;0;0;0;0;30-10-2025;30-10-2025;;;Medior KYC/CDD Analist Organisaties;Analist tegen Geldwitwassen
Projectleider Installatietechniek;Projectleider;Netherlands;Noord-Holland;Amsterdam;69;2;0;0;0;0;0;0.028986;0;0;0;0;1-10-2025;1-9-2025;;;Medior KYC/CDD Analist Organisaties;Analist tegen Geldwitwassen
Projectleider Installatietechniek;Projectleider;Netherlands;Zuid-Holland;Rotterdam;75;1;0;0;0;0;0;0.013333;0;0;0;0;1-10-2025;1-9-2025;;;Medior KYC/CDD analist Tilburg;Analist tegen Geldwitwassen
Projectleider Installatietechniek;Projectleider;Netherlands;Zuid-Holland;Rotterdam;61;2;0;0;0;0;0;0.032787;0;0;0;0;1-10-2025;1-9-2025;;;Medior KYC/CDD analist Tilburg;Analist tegen Geldwitwassen
Projectleider Installatietechniek;Projectleider;Netherlands;Zuid-Holland;Leiden;78;4;0;0;0;0;0;0.051282;0;0;0;0;24-10-2025;2-10-2025;;;Medior KYC/CDD analist Tilburg HBO;Analist tegen Geldwitwassen
Projectleider Installatietechniek;Projectleider;Netherlands;Zuid-Holland;Rotterdam;70;2;0;0;0;0;0;0.028571;0;0;0;0;24-10-2025;2-10-2025;;;Senior KYC/CDD Analist;Analist tegen Geldwitwassen
Projectleider Installatietechniek;Projectleider;Netherlands;Utrecht (provincie);Utrecht;82;5;1;0;8.658;43.29;0;0.060976;0;0.2;0;43.29;24-10-2025;2-10-2025;;;Senior KYC/CDD Analist;Analist tegen Geldwitwassen
Projectleider Installatietechniek;Projectleider;Netherlands;Zuid-Holland;Den Haag;78;3;1;0;12.799.999.999.999.900;38.4;0;0.038462;0;0.333333;0;38.4;24-10-2025;2-10-2025;;;Senior KYC/CDD Analist;Analist tegen Geldwitwassen
Projectleider Installatietechniek;Projectleider;Netherlands;Noord-Holland;Haarlem;81;3;0;0;0;0;0;0.037037;0;0;0;0;24-10-2025;2-10-2025;;;Senior KYC/CDD Analist;Analist tegen Geldwitwassen
Projectleider Installatietechniek;Projectleider;Netherlands;Noord-Holland;Amsterdam;69;2;0;0;0;0;0;0.028986;0;0;0;0;24-10-2025;2-10-2025;;;Senior KYC/CDD Analist;Analist tegen Geldwitwassen
Projectmanager;Projectmanager;Netherlands;Utrecht (provincie);Utrecht;367;44;2;0;0.3243181818181818;7.135;0;0.119891;0;0.045455;0;14.27;11-6-2025;6-6-2025;;;Senior KYC/CDD Analist;Analist tegen Geldwitwassen
Projectondersteuner;Projectmanager;Netherlands;Utrecht (provincie);Utrecht;79;13;0;0;0;0;0;0.164557;0;0;0;0;22-5-2025;28-1-2025;;;Senior KYC/CDD analist HBO amsterdam;Analist tegen Geldwitwassen
Projectorganisator Bouwkunde;Projectmanager;Netherlands;Zuid-Holland;Delft;13;2;0;0;0;0;0;0.153846;0;0;0;0;22-5-2025;6-2-2025;;;Senior KYC/CDD analist HBO amsterdam;Analist tegen Geldwitwassen
Projectorganisator Bouwkunde;Projectmanager;Netherlands;Utrecht (provincie);Utrecht;29;1;0;0;0;0;0;0.034483;0;0;0;0;22-5-2025;6-2-2025;;;Senior KYC/CDD analist HBO amsterdam;Analist tegen Geldwitwassen
Projectorganisator Bouwkunde;Projectmanager;Netherlands;Noord-Holland;Amsterdam;115;8;1;0;0.825;6.6;0;0.069565;0;0.125;0;6.6;19-6-2025;3-6-2025;;;Senior KYC/CDD analist HBO amsterdam;Analist tegen Geldwitwassen
Senior Project Engineer Utiliteit Elektrotechniek;Senior projectingenieur;Netherlands;Noord-Holland;Amsterdam;36;0;0;0;0;0;0;0;0;0;0;0;22-5-2025;15-1-2025;;;Senior KYC/CDD analist WO Amsterdam;Analist tegen Geldwitwassen
Senior Project Manager;Senior projectmanager;Netherlands;Noord-Brabant;Eindhoven;338;39;6;0;12.164.102.564.102.500;7.906.666.666.666.660;0;0.115385;0;0.153846;0;47.440.000.000.000.000;7-11-2025;8-10-2025;;;Senior KYC/CDD analist WO Amsterdam;Analist tegen Geldwitwassen
Senior Project Manager Offshore Wind;Senior projectmanager;Netherlands;Utrecht (provincie);Utrecht;170;10;0;0;0;0;0;0.058824;0;0;0;0;22-5-2025;28-1-2025;;;Document Controller;Archivist
Embedded Software Engineer;SET software-ingenieur;Netherlands;Noord-Brabant;Eindhoven;359;45;5;0;0.18933333333333333;1.704;0;0.125348;0;0.111111;0;8.52;22-5-2025;16-5-2025;;;Business Consultant;Bedrijfsadviseur
Embedded Software Engineer;SET software-ingenieur;Netherlands;Noord-Brabant;Eindhoven;264;33;5;0;0.29363636363636364;1.938;0;0.125;0;0.151515;0;9.69;22-5-2025;16-5-2025;;;Bedrijfsanalist;Bedrijfsanalist
Embedded Software Engineer;SET software-ingenieur;Netherlands;Noord-Brabant;Eindhoven;554;63;6;0;0.20904761904761904;2.195;0;0.113718;0;0.095238;0;13.17;22-5-2025;16-5-2025;;;Business Analist;Bedrijfsanalist
Traineeship Reliability Engineering;Specialist techniek;Netherlands;Utrecht (provincie);Utrecht;199;13;1;0;0.4230769230769231;5.5;0;0.065327;0;0.076923;0;5.5;22-5-2025;13-2-2025;;;Business Analist;Bedrijfsanalist
Order Fulfilment Officer;Supplychainmedewerker;Netherlands;Noord-Brabant;Veghel;183;14;1;0;0.7878571428571428;11.03;0;0.076503;0;0.071429;0;11.03;22-5-2025;21-5-2025;;;Business Analist;Bedrijfsanalist
Technisch Specialist Windmolens;Technisch specialist;Netherlands;Groningen (provincie);Groningen;70;4;1;0;1.995;7.98;0;0.057143;0;0.25;0;7.98;19-6-2025;2-6-2025;;;Business Analist;Bedrijfsanalist
Technisch Tekenaar;Technisch tekenaar;Netherlands;Overijssel;Ommen;77;7;0;0;0;0;0;0.090909;0;0;0;0;24-10-2025;15-10-2025;;;Business Analist;Bedrijfsanalist
Mechanical Design Engineer;Werktuigbouwkundig ingenieur;Netherlands;Noord-Brabant;Eindhoven;549;61;5;0;0.5454098360655738;6.654.000.000.000.000;0;0.111111;0;0.081967;0;33.27;22-5-2025;21-5-2025;;;Business Analist;Bedrijfsanalist
Mechanical Engineer;Werktuigbouwkundige;Netherlands;Overijssel;Enschede;276;25;4;0;1.11;69.375;0;0.09058;0;0.16;0;27.75;22-5-2025;30-4-2025;;;Business Analyst;Bedrijfsanalist
Mechanical Engineer;Werktuigbouwkundige;Netherlands;Gelderland;Lochem;136;13;5;0;12.453.846.153.846.100;32.380.000.000.000.000;0;0.095588;0;0.384615;0;16.19;19-6-2025;18-6-2025;;;Traineeship Technische Bedrijfskunde;Bedrijfsbeheerder
Mechanical Engineer;Werktuigbouwkundige;Netherlands;Zuid-Holland;Papendrecht;185;25;4;0;13.204.000.000.000.000;8.252.500.000.000.000;0;0.135135;0;0.16;0;33.010.000.000.000.000;26-9-2025;27-8-2025;;;Traineeship Technische Bedrijfskunde;Bedrijfsbeheerder
